cell;ultimo_dia_mayor_1;FA
MBH067A;;0.1
MBH067C;;0.1
MBL002C;;0.1
MBM019B;;0.1
MBM020A;;0.1
MDE001O;;0.1
MDE020O;;0.1
MDS027B;;0.1
ME174L100MA1;;0.1
ME600L100MA1;;0.1
ME600L100MC1;;0.1
MHC002B;;0.1
MHE020A;;0.1
MHE020C;;0.1
MIC002A;;0.1
MIC002C;;0.1
MIC008A;;0.1
MIC008C;;0.1
MIC014C;;0.1
MIC021B;;0.1
MIC021C;;0.1
MIN004C;;0.1
MIS012A;;0.1
MJC002A;;0.1
MJC002B;;0.1
MJC002C;;0.1
MJC004A;;0.1
MJC004C;;0.1
MJC010A;;0.1
MJC010C;;0.1
MJC018A;;0.1
MJC018B;;0.1
MJC018C;;0.1
MJC026A;;0.1
MJC026C;;0.1
MJC029B;;0.1
MJC030B;;0.1
MJC030C;;0.1
MJC031C;;0.1
MJC034A;;0.1
MJC034C;;0.1
MJC035A;;0.1
MJC036A;;0.1
MJC048A;;0.1
MJC048B;;0.1
MJC048C;;0.1
MJC052A;;0.1
MJC052B;;0.1
MJC052C;;0.1
MJC053A;;0.1
MJC053B;;0.1
MJC053C;;0.1
MJC056A;;0.1
MJC075B;;0.1
MJC075C;;0.1
MJC146A;;0.1
MJC146C;;0.1
MJC303B;;0.1
MJC303C;;0.1
MJC304A;;0.1
MJC304B;;0.1
MJC320A;;0.1
MJC320C;;0.1
MJC322A;;0.1
MJC326A;;0.1
MJC326B;;0.1
MJC326C;;0.1
MJC329B;;0.1
MJC332C;;0.1
MJC337A;;0.1
MJC337B;;0.1
MJC337C;;0.1
MJC339C;;0.1
MJC341B;;0.1
MJS003B;;0.1
MJS040A;;0.1
MJS307A;;0.1
MMC001A;;0.1
MMC001C;;0.1
MMC002C;;0.1
MMC003C;;0.1
MMC004A;;0.1
MMC004C;;0.1
MMC005A;;0.1
MMC005C;;0.1
MMC006C;;0.1
MMC013C;;0.1
MMC016A;;0.1
MMC018A;;0.1
MMC018B;;0.1
MMC019B;;0.1
MMC019C;;0.1
MMC024B;;0.1
MMC025B;;0.1
MMC025C;;0.1
MMC027B;;0.1
MMC027C;;0.1
MMC028A;;0.1
MMC028B;;0.1
MMC028C;;0.1
MMC038A;;0.1
MMC038B;;0.1
MMC038C;;0.1
MMC039A;;0.1
MMC039B;;0.1
MMC039C;;0.1
MMC044B;;0.1
MMC050A;;0.1
MMC050B;;0.1
MMC050C;;0.1
MMC053B;;0.1
MMC053C;;0.1
MMC054A;;0.1
MMC054B;;0.1
MMC054C;;0.1
MMC055B;;0.1
MMC055C;;0.1
MMC057B;;0.1
MMC059A;;0.1
MMC066A;;0.1
MMC066C;;0.1
MMC072A;;0.1
MMC072B;;0.1
MMC072C;;0.1
MMC078A;;0.1
MMC078C;;0.1
MMC083C;;0.1
MMC084A;;0.1
MMC084C;;0.1
MMC095A;;0.1
MMC095B;;0.1
MMC095C;;0.1
MMC098A;;0.1
MMC147B;;0.1
MMC196B;;0.1
MMC196C;;0.1
MMC305A;;0.1
MMC305B;;0.1
MMC307A;;0.1
MMC308B;;0.1
MMC308C;;0.1
MMC316A;;0.1
MMC316B;;0.1
MMC318B;;0.1
MMC318C;;0.1
MMC319A;;0.1
MMC319B;;0.1
MMC319C;;0.1
MMC328B;;0.1
MMC328C;;0.1
MMC345A;;0.1
MMC345B;;0.1
MMC345C;;0.1
MMC373A;;0.1
MMC373C;;0.1
MMC409C;;0.1
MMN004A;;0.1
MMN005A;;0.1
MMN016A;;0.1
MMN016B;;0.1
MMN016C;;0.1
MMN025C;;0.1
MMN027A;;0.1
MMN030B;;0.1
MMN030C;;0.1
MMN042A;;0.1
MMN042B;;0.1
MMN042C;;0.1
MMN078B;;0.1
MMN100C;;0.1
MMN113B;;0.1
MMN122C;;0.1
MMO081A;;0.1
MMO081B;;0.1
MMO081C;;0.1
MMS011C;;0.1
MOC001A;;0.1
MOC004A;;0.1
MOC008A;;0.1
MOC009A;;0.1
MOC013A;;0.1
MOC013C;;0.1
MOC014B;;0.1
MOC014C;;0.1
MOC015B;;0.1
MQC006A;;0.1
MQC007A;;0.1
MQC007B;;0.1
MQC013A;;0.1
MQC023A;;0.1
MQC037A;;0.1
MQC044A;;0.1
MQC044C;;0.1
MQC045A;;0.1
MQC051B;;0.1
MQC052B;;0.1
MQC052C;;0.1
MQC056A;;0.1
MQC076B;;0.1
MQC138C;;0.1
MQC147B;;0.1
MQC147C;;0.1
MQC303A;;0.1
MQC303B;;0.1
MQC348A;;0.1
MQC348B;;0.1
MQC348C;;0.1
MQC349C;;0.1
MQC354C;;0.1
MQE002C;;0.1
MQE002D;;0.1
MQE004C;;0.1
MQE007B;;0.1
MQE008B;;0.1
MQE008C;;0.1
MQE009A;;0.1
MQE009C;;0.1
MQE040A;;0.1
MQE040B;;0.1
MQE053A;;0.1
MQE117A;;0.1
MQN005A;;0.1
MQN005C;;0.1
MQN036A;;0.1
MQN036C;;0.1
MQN105A;;0.1
MQN105C;;0.1
MQS002C;;0.1
MQS004B;;0.1
MQS015A;;0.1
MQS028O;;0.1
MQW007C;;0.1
MQW013B;;0.1
MQW033A;;0.1
MQW033B;;0.1
MRC001A;;0.1
MRC001B;;0.1
MRC010C;;0.1
MRC017A;;0.1
MRC066A;;0.1
MRC066B;;0.1
MRC066C;;0.1
MRE007A;;0.1
MRE009C;;0.1
MRE019B;;0.1
MRE308C;;0.1
MRN004A;;0.1
MRN004B;;0.1
MRN006A;;0.1
MRN006C;;0.1
MRN011B;;0.1
MRN011C;;0.1
MRN013A;;0.1
MRN013C;;0.1
MRN013D;;0.1
MRN014A;;0.1
MRN014B;;0.1
MRN016A;;0.1
MRN016B;;0.1
MRN016C;;0.1
MRN016D;;0.1
MRN018B;;0.1
MRN018C;;0.1
MRN021C;;0.1
MRN022C;;0.1
MRN026A;;0.1
MRN027A;;0.1
MRN029B;;0.1
MRN029C;;0.1
MRN034B;;0.1
MRN036B;;0.1
MRN036C;;0.1
MRN043B;;0.1
MRN045C;;0.1
MRN053B;;0.1
MRN055A;;0.1
MRN055B;;0.1
MRN055C;;0.1
MRN057A;;0.1
MRN057C;;0.1
MRN077C;;0.1
MRN078B;;0.1
MRN078C;;0.1
MRN150C;;0.1
MRN305C;;0.1
MRN344B;;0.1
MRN344C;;0.1
MRS004C;;0.1
MRS006A;;0.1
MRS008D;;0.1
MRS009A;;0.1
MRS009C;;0.1
MRS014A;;0.1
MRS014B;;0.1
MRS014D;;0.1
MRS021B;;0.1
MRS040B;;0.1
MRS046B;;0.1
MRS046C;;0.1
MRS048B;;0.1
MRS048C;;0.1
MRS126B;;0.1
MRS308A;;0.1
MRS308B;;0.1
MRS314A;;0.1
MSN009A;;0.1
MSN009C;;0.1
MTC001A;;0.1
MTC002A;;0.1
MTC002B;;0.1
MTC007B;;0.1
MTC007C;;0.1
MTC009A;;0.1
MTC009B;;0.1
MTC011B;;0.1
MTC017A;;0.1
MTC017C;;0.1
MTC018A;;0.1
MTC018B;;0.1
MTC018C;;0.1
MTC019A;;0.1
MTC019B;;0.1
MTC033A;;0.1
MTC033B;;0.1
MTC036A;;0.1
MTC036B;;0.1
MTC036C;;0.1
MTC040B;;0.1
MTC040C;;0.1
MTC041C;;0.1
MTE001A;;0.1
MTE001B;;0.1
MTE029B;;0.1
MUC010A;;0.1
MUC010B;;0.1
MUC010C;;0.1
MUE002A;;0.1
MUE002B;;0.1
MUE002C;;0.1
MUE005C;;0.1
MUE015B;;0.1
MUE022A;;0.1
MUE022B;;0.1
MUE023B;;0.1
MUE023C;;0.1
MUE024A;;0.1
MUE024B;;0.1
MUE025D;;0.1
MUE033C;;0.1
MUE034A;;0.1
MUE034C;;0.1
MUE039A;;0.1
MUE039B;;0.1
MUE039C;;0.1
MUE040C;;0.1
MUE041A;;0.1
MUE043A;;0.1
MUE043B;;0.1
MUE047B;;0.1
MUE047C;;0.1
MUE048D;;0.1
MUE049A;;0.1
MUE049B;;0.1
MUE049C;;0.1
MUE051A;;0.1
MUE054A;;0.1
MUE060B;;0.1
MUE061A;;0.1
MUE061B;;0.1
MUE062B;;0.1
MUE062C;;0.1
MUE076A;;0.1
MUE077B;;0.1
MUE088A;;0.1
MUE088C;;0.1
MUE121B;;0.1
MUE126A;;0.1
MUE126B;;0.1
MUE126C;;0.1
MUE131A;;0.1
MUE302A;;0.1
MUE302B;;0.1
MUE302C;;0.1
MUE314B;;0.1
MUE318B;;0.1
MUE318C;;0.1
MUE319A;;0.1
MUE319B;;0.1
MUE319C;;0.1
MUE322B;;0.1
MUE326A;;0.1
MUS006A;;0.1
MUW001B;;0.1
MUW005A;;0.1
MUW005B;;0.1
MUW006A;;0.1
MUW006B;;0.1
MUW006C;;0.1
MUW006D;;0.1
MVC007A;;0.1
MVC007C;;0.1
MVC014A;;0.1
MVC314B;;0.1
MVC314C;;0.1
MVE008C;;0.1
MVE011B;;0.1
MVE012A;;0.1
MVE012C;;0.1
MVE014A;;0.1
MVE014C;;0.1
MVS003A;;0.1
MXC003B;;0.1
MXC003C;;0.1
MXC004C;;0.1
MXC006B;;0.1
MXC006C;;0.1
MXC010A;;0.1
MXC010B;;0.1
MXC010C;;0.1
MXC011A;;0.1
MXC011B;;0.1
MXC015A;;0.1
MXC015C;;0.1
MXC020A;;0.1
MXC020B;;0.1
MXC020C;;0.1
MXC023A;;0.1
MXC023C;;0.1
MXC032A;;0.1
MXC039B;;0.1
MXC040A;;0.1
MXC040B;;0.1
MXC042A;;0.1
MXC042B;;0.1
MXC042C;;0.1
MXC046A;;0.1
MXC046C;;0.1
MXC048A;;0.1
MXC048B;;0.1
MXC048C;;0.1
MXC052A;;0.1
MXC052B;;0.1
MXC052C;;0.1
MXC053C;;0.1
MXC056A;;0.1
MXC056B;;0.1
MXC056C;;0.1
MXC061A;;0.1
MXC061C;;0.1
MXC067A;;0.1
MXC104A;;0.1
MXC104B;;0.1
MXC104C;;0.1
MXC110A;;0.1
MXC110B;;0.1
MXC113B;;0.1
MXC113C;;0.1
MXC119C;;0.1
MXC121A;;0.1
MXC121B;;0.1
MXC121C;;0.1
MXC126A;;0.1
MXC126B;;0.1
MXC126C;;0.1
MXC127C;;0.1
MXC128A;;0.1
MXC128C;;0.1
MXC132C;;0.1
MXC137A;;0.1
MXC137B;;0.1
MXC142B;;0.1
MXC174C;;0.1
MXC177B;;0.1
MXC180A;;0.1
MXC180C;;0.1
MXC309A;;0.1
MXC309B;;0.1
MXC309C;;0.1
MXC317B;;0.1
MXC317C;;0.1
MXC347B;;0.1
MXC347C;;0.1
MXC350A;;0.1
MXC350B;;0.1
MXC350C;;0.1
MXC405B;;0.1
MXC411A;;0.1
MXC411B;;0.1
MXC411C;;0.1
MXE009B;;0.1
MXN004A;;0.1
MXN004C;;0.1
MXN023B;;0.1
MXN023C;;0.1
MXN115C;;0.1
MXS004A;;0.1
MXS004B;;0.1
MXS010A;;0.1
MXS088A;;0.1
MXS088C;;0.1
MXS091A;;0.1
MXS131C;;0.1
MXW011A;;0.1
MXW011B;;0.1
MXW011C;;0.1
MXW134A;;0.1
MXW140A;;0.1
MXW140B;;0.1
MXW140C;;0.1
MYC001A;;0.1
MYC001C;;0.1
MZC001B;;0.1
MZC001C;;0.1
MZC006C;;0.1
MZC016B;;0.1
MZC016C;;0.1
MZC017A;;0.1
MZC017B;;0.1
MZC017C;;0.1
NAC002B;;0.1
NAC008A;;0.1
NAC008B;;0.1
NAC008C;;0.1
NAC017A;;0.1
NAC017C;;0.1
NAC021A;;0.1
NAC021C;;0.1
NAC023A;;0.1
NAC023C;;0.1
NAC026B;;0.1
NAC027C;;0.1
NAC045B;;0.1
NAC301A;;0.1
NAC607B;;0.1
NGC001B;;0.1
NGC002A;;0.1
NHC002A;;0.1
NHC021A;;0.1
NHE020A;;0.1
NHE321A;;0.1
NHE321C;;0.1
NIC002A;;0.1
NIC008C;;0.1
NIC009A;;0.1
NIC014B;;0.1
NIE006A;;0.1
NIN004A;;0.1
NIN004C;;0.1
NIN025A;;0.1
NIN025C;;0.1
NJC002B;;0.1
NJC004A;;0.1
NJC004B;;0.1
NJC005B;;0.1
NJC006A;;0.1
NJC006B;;0.1
NJC010C;;0.1
NJC018B;;0.1
NJC022A;;0.1
NJC022C;;0.1
NJC023C;;0.1
NJC025A;;0.1
NJC025C;;0.1
NJC026A;;0.1
NJC026B;;0.1
NJC027A;;0.1
NJC027B;;0.1
NJC030A;;0.1
NJC030B;;0.1
NJC031A;;0.1
NJC031C;;0.1
NJC038C;;0.1
NJC047A;;0.1
NJC053A;;0.1
NJC053B;;0.1
NJC055A;;0.1
NJC056A;;0.1
NJC146C;;0.1
NJC302A;;0.1
NJC302C;;0.1
NJC303C;;0.1
NJC320B;;0.1
NJC320C;;0.1
NJC326A;;0.1
NJC329A;;0.1
NJC332B;;0.1
NJC337B;;0.1
NJS003B;;0.1
NJS307A;;0.1
NJS307B;;0.1
NJS307C;;0.1
NMN029A;;0.1
NMN029B;;0.1
NMN041B;;0.1
NMN041C;;0.1
NMN071B;;0.1
NMN358B;;0.1
NOC001A;;0.1
NOC004B;;0.1
NOC006A;;0.1
NOC008B;;0.1
NOC008C;;0.1
NOC013A;;0.1
NQC006B;;0.1
NQC006C;;0.1
NQC011A;;0.1
NQC044A;;0.1
NQC044B;;0.1
NQC045A;;0.1
NQC052A;;0.1
NQC149A;;0.1
NQC149B;;0.1
NQC149C;;0.1
NQC202U;;0.1
NQC303C;;0.1
NQE040C;;0.1
NQE047B;;0.1
NQS003B;;0.1
NQS003C;;0.1
NQS028O;;0.1
NQS030O;;0.1
NQW007B;;0.1
NRC017B;;0.1
NRC066B;;0.1
NRC066C;;0.1
NRC317A;;0.1
NRE006A;;0.1
NRE006C;;0.1
NRE007A;;0.1
NRE007C;;0.1
NRE008D;;0.1
NRE018C;;0.1
NRE063C;;0.1
NRE308A;;0.1
NRE308B;;0.1
NRN006C;;0.1
NRN027A;;0.1
NRN027B;;0.1
NRN027C;;0.1
NRN027D;;0.1
NRN055A;;0.1
NRN077B;;0.1
NRN078A;;0.1
NRN344A;;0.1
NRN344C;;0.1
NRS004B;;0.1
NRS005A;;0.1
NRS005B;;0.1
NRS005C;;0.1
NRS009A;;0.1
NRS009C;;0.1
NRS014C;;0.1
NRS014D;;0.1
NRS021C;;0.1
NRS027B;;0.1
NRS033A;;0.1
NRS036C;;0.1
NRS040A;;0.1
NRS040C;;0.1
NRS048A;;0.1
NRS048B;;0.1
NRS314B;;0.1
NTC005A;;0.1
NTC005B;;0.1
NTC005C;;0.1
NTC007A;;0.1
NTC009A;;0.1
NTC009B;;0.1
NTC014A;;0.1
NTC017B;;0.1
NTC017C;;0.1
NTC019B;;0.1
NTC033A;;0.1
NTC033B;;0.1
NTC033C;;0.1
NTC041A;;0.1
NTC041B;;0.1
NTC042A;;0.1
NTE029A;;0.1
NTE029B;;0.1
NTE029C;;0.1
NUC010A;;0.1
NUC010D;;0.1
NUE015C;;0.1
NUE019C;;0.1
NUE023A;;0.1
NUE023B;;0.1
NUE025C;;0.1
NUE034A;;0.1
NUE039A;;0.1
NUE039C;;0.1
NUE041A;;0.1
NUE041B;;0.1
NUE041C;;0.1
NUE047B;;0.1
NUE052C;;0.1
NUE053A;;0.1
NUE053B;;0.1
NUE053C;;0.1
NUE077B;;0.1
NUE078C;;0.1
NUE086A;;0.1
NUE092O;;0.1
NUE121A;;0.1
NUE121B;;0.1
NUE121C;;0.1
NUE126C;;0.1
NUE155A;;0.1
NVC007A;;0.1
NVC007D;;0.1
NVC014B;;0.1
NVE011A;;0.1
NVE012A;;0.1
NVE012C;;0.1
NVE014A;;0.1
NVN002A;;0.1
NVS003A;;0.1
NVS003B;;0.1
NVS003C;;0.1
NVW005O;;0.1
NVW022A;;0.1
NWW326C;;0.1
NXC020B;;0.1
NXC039B;;0.1
NXC042C;;0.1
NXC056C;;0.1
NXC113C;;0.1
NXC174C;;0.1
NXC177B;;0.1
NXC180C;;0.1
NXC347C;;0.1
NXC350A;;0.1
NXC615A;;0.1
NXS004A;;0.1
NXS004B;;0.1
NXW011A;;0.1
NXW078B;;0.1
NZC001C;;0.1
NZC008A;;0.1
NZC016C;;0.1
NZC017A;;0.1
NZC017B;;0.1
NZC020A;;0.1
NZC020B;;0.1
NZC020C;;0.1
OAC014C;;0.1
OAC607B;;0.1
OGC001B;;0.1
OIC002A;;0.1
OIC008B;;0.1
OIC014A;;0.1
OIC014B;;0.1
OIE006A;;0.1
OIN001A;;0.1
OIN001C;;0.1
OIN010C;;0.1
OIS005B;;0.1
OIS005C;;0.1
OJC005A;;0.1
OJC005C;;0.1
OJC006C;;0.1
OJC010B;;0.1
OJC018A;;0.1
OJC018C;;0.1
OJC023A;;0.1
OJC023C;;0.1
OJC025A;;0.1
OJC025B;;0.1
OJC025C;;0.1
OJC029A;;0.1
OJC029C;;0.1
OJC035B;;0.1
OJC035C;;0.1
OJC036C;;0.1
OJC048A;;0.1
OJC052A;;0.1
OJC052C;;0.1
OJC053A;;0.1
OJC053B;;0.1
OJC075B;;0.1
OJC075C;;0.1
OJC302A;;0.1
OJC302B;;0.1
OJC302C;;0.1
OJC304A;;0.1
OJC304B;;0.1
OJC304C;;0.1
OJC332B;;0.1
OJC332C;;0.1
OJC339C;;0.1
OMC002A;;0.1
OMC005A;;0.1
OMC005B;;0.1
OMC005C;;0.1
OMC008A;;0.1
OMC013A;;0.1
OMC013C;;0.1
OMC016A;;0.1
OMC016B;;0.1
OMC016C;;0.1
OMC024A;;0.1
OMC024B;;0.1
OMC024C;;0.1
OMC025A;;0.1
OMC025C;;0.1
OMC027A;;0.1
OMC027B;;0.1
OMC028B;;0.1
OMC028C;;0.1
OMC038A;;0.1
OMC038B;;0.1
OMC038C;;0.1
OMC039B;;0.1
OMC048B;;0.1
OMC051A;;0.1
OMC051B;;0.1
OMC051C;;0.1
OMC053A;;0.1
OMC054A;;0.1
OMC054B;;0.1
OMC054C;;0.1
OMC072A;;0.1
OMC072C;;0.1
OMC078A;;0.1
OMC078B;;0.1
OMC078C;;0.1
OMC083A;;0.1
OMC095B;;0.1
OMC196A;;0.1
OMC196B;;0.1
OMC196C;;0.1
OMC305B;;0.1
OMC305C;;0.1
OMC308A;;0.1
OMC316A;;0.1
OMC316B;;0.1
OMC316C;;0.1
OMC345A;;0.1
OMC345B;;0.1
OMC345C;;0.1
OMS003B;;0.1
OMS004B;;0.1
OOC006A;;0.1
OOC006C;;0.1
OOC014B;;0.1
OQC002A;;0.1
OQC002B;;0.1
OQC007A;;0.1
OQC007C;;0.1
OQC044A;;0.1
OQC044B;;0.1
OQC044C;;0.1
OQC048F;;0.1
OQC048G;;0.1
OQC050C;;0.1
OQC051B;;0.1
OQC051C;;0.1
OQC052C;;0.1
OQC054C;;0.1
OQC058A;;0.1
OQC058C;;0.1
OQC074A;;0.1
OQC076B;;0.1
OQC076C;;0.1
OQC149B;;0.1
OQC303A;;0.1
OQC349A;;0.1
OQC349B;;0.1
OQC354B;;0.1
OQC354C;;0.1
OQE004A;;0.1
OQS002B;;0.1
OQS002C;;0.1
OQS012A;;0.1
OQS012C;;0.1
ORC010A;;0.1
ORC010B;;0.1
ORE008A;;0.1
ORE008C;;0.1
ORE008D;;0.1
ORN013A;;0.1
ORN013D;;0.1
ORN016C;;0.1
ORN016D;;0.1
ORN042C;;0.1
ORN055A;;0.1
ORN055B;;0.1
ORS004C;;0.1
ORS005A;;0.1
ORS005C;;0.1
ORS008D;;0.1
ORS014A;;0.1
ORS014D;;0.1
ORS033A;;0.1
ORS033C;;0.1
ORS038B;;0.1
ORS040A;;0.1
ORS040C;;0.1
ORS048A;;0.1
ORS048B;;0.1
ORS048C;;0.1
ORS126A;;0.1
ORS126C;;0.1
OTC001A;;0.1
OTC001C;;0.1
OTC002A;;0.1
OTC002C;;0.1
OTC011A;;0.1
OTC011C;;0.1
OTC019B;;0.1
OTC030A;;0.1
OTC039A;;0.1
OTC039C;;0.1
OTE001A;;0.1
OUC010A;;0.1
OUC010C;;0.1
OUC010D;;0.1
OUE015B;;0.1
OUE023A;;0.1
OUE023B;;0.1
OUE023C;;0.1
OUE039A;;0.1
OUE039B;;0.1
OUE041B;;0.1
OUE041C;;0.1
OUE049B;;0.1
OUE049C;;0.1
OUE077B;;0.1
OUE121B;;0.1
OUE126C;;0.1
OUE155A;;0.1
OUE155B;;0.1
OUE155C;;0.1
OUW005A;;0.1
OVC007C;;0.1
OVE007A;;0.1
OVE007B;;0.1
OXC015A;;0.1
RCMRSHN12;;0.1
RN125L100MC2;;0.1
RN230L100MB2;;0.1
RN302L100MA2;;0.1
RN302L100MC2;;0.1
SF163L100MC2;;0.1
MNC005C;;0.1
MMC068A;;0.1
NAC045C;1/6/2020;0.2
LTC034A;31/5/2020;0.2
NTC001B;31/5/2020;0.2
LNC026C;1/6/2020;0.2
LXN092A;31/5/2020;0.2
BA521L100ME2;31/5/2020;0.2
USARSHN11;1/6/2020;0.2
LIN021O;1/6/2020;0.2
LQW090C;1/6/2020;0.2
LXC028A;1/6/2020;0.2
LXC100A;31/5/2020;0.2
LXC501A;1/6/2020;0.2
LBH003Z;1/6/2020;0.2
LM0013A;1/6/2020;0.2
LXN033B;1/6/2020;0.2
MJC302A;1/6/2020;0.2
MMN098B;1/6/2020;0.2
MXS010C;1/6/2020;0.2
OMC308B;1/6/2020;0.2
ORS021A;1/6/2020;0.2
NQS310O;1/6/2020;0.2
OUC010B;1/6/2020;0.2
MBM020C;1/6/2020;0.2
MXS009C;1/6/2020;0.2
MXS013A;1/6/2020;0.2
MXW621A;31/5/2020;0.2
NXW083A;1/6/2020;0.2
LTE013B;31/5/2020;0.2
LTS010C;31/5/2020;0.2
LTS057B;1/6/2020;0.2
LXC344B;1/6/2020;0.2
LXS008A;1/6/2020;0.2
LXW035C;1/6/2020;0.2
MVC007D;1/6/2020;0.2
NAN349C;30/5/2020;0.2
RGCRSHN12;1/6/2020;0.2
LIC002B;1/6/2020;0.2
LTS003A;1/6/2020;0.2
LVE307A;1/6/2020;0.2
LXW060A;31/5/2020;0.2
MBC077B;1/6/2020;0.2
MIC008B;1/6/2020;0.2
MMN080B;1/6/2020;0.2
MRE018B;1/6/2020;0.2
MSE005C;31/5/2020;0.2
MXE340A;1/6/2020;0.2
MXN004B;1/6/2020;0.2
MXS012B;1/6/2020;0.2
NQC048B;1/6/2020;0.2
NQW090C;1/6/2020;0.2
NWN013B;1/6/2020;0.2
NXC129B;1/6/2020;0.2
LAC035B;31/5/2020;0.2
LMC025B;30/5/2020;0.2
LRN056B;1/6/2020;0.2
LRN073A;31/5/2020;0.2
LSR010A;29/5/2020;0.2
LTC030A;31/5/2020;0.2
LTE010A;1/6/2020;0.2
LTN046B;31/5/2020;0.2
LVE016A;31/5/2020;0.2
MIC002B;31/5/2020;0.2
MOC006C;29/5/2020;0.2
MRC011C;1/6/2020;0.2
NAN003A;31/5/2020;0.2
NAN046A;1/6/2020;0.2
NRN015B;30/5/2020;0.2
LAC017C;1/6/2020;0.2
LAN004C;1/6/2020;0.2
LAN061C;1/6/2020;0.2
LBT047Z;1/6/2020;0.2
LEE001C;1/6/2020;0.2
LEE015A;1/6/2020;0.2
LJS021B;1/6/2020;0.2
LMC044B;31/5/2020;0.2
LOC006A;1/6/2020;0.2
LQN082B;31/5/2020;0.2
LTC030B;1/6/2020;0.2
LVE007C;1/6/2020;0.2
LVW011O;1/6/2020;0.2
LXC162B;30/5/2020;0.2
LXE009B;1/6/2020;0.2
LXS315B;1/6/2020;0.2
LXW007C;31/5/2020;0.2
LXW025A;1/6/2020;0.2
LYC019U;30/5/2020;0.2
MAC031A;31/5/2020;0.2
MGW007B;31/5/2020;0.2
MJC005C;31/5/2020;0.2
MJS026A;1/6/2020;0.2
MMC036B;1/6/2020;0.2
MXS009A;31/5/2020;0.2
MXW043A;1/6/2020;0.2
MXW075B;1/6/2020;0.2
NAW306C;31/5/2020;0.2
NXC052C;1/6/2020;0.2
NXE340B;1/6/2020;0.2
NXN009B;1/6/2020;0.2
NNC005A;31/5/2020;0.2
LAC302A;31/5/2020;0.2
LEE012A;30/5/2020;0.2
LEE014A;1/6/2020;0.2
LHC010B;1/6/2020;0.2
LJC019A;1/6/2020;0.2
LMN095A;1/6/2020;0.2
LPC005C;1/6/2020;0.2
LPC350A;1/6/2020;0.2
LRC010C;1/6/2020;0.2
LRS303O;30/5/2020;0.2
LSR012A;30/5/2020;0.2
LTC032A;31/5/2020;0.2
LXC104B;29/5/2020;0.2
LXE009C;31/5/2020;0.2
LXW162B;1/6/2020;0.2
LXW308C;30/5/2020;0.2
LYC023C;1/6/2020;0.2
LYC027B;29/5/2020;0.2
LZC015A;1/6/2020;0.2
MBC111A;1/6/2020;0.2
MBL002A;1/6/2020;0.2
MIC014B;31/5/2020;0.2
MIN001C;1/6/2020;0.2
MMC019A;31/5/2020;0.2
MRE017B;31/5/2020;0.2
MUE040A;30/5/2020;0.2
MUW009A;1/6/2020;0.2
MUW019A;31/5/2020;0.2
MXC039C;1/6/2020;0.2
MXN118C;31/5/2020;0.2
NAC014A;29/5/2020;0.2
NAC014C;1/6/2020;0.2
NAC025C;28/5/2020;0.2
NAN349A;1/6/2020;0.2
NBB084B;1/6/2020;0.2
NIC002B;1/6/2020;0.2
NRS033C;1/6/2020;0.2
NXW318C;31/5/2020;0.2
NXW377B;1/6/2020;0.2
NXW377C;28/5/2020;0.2
NZC001B;31/5/2020;0.2
OJC048B;31/5/2020;0.2
OXC006A;1/6/2020;0.2
OXC110B;31/5/2020;0.2
R83RSHN12;1/6/2020;0.2
BA528L100MA2;1/6/2020;0.2
BA537L100MB2;1/6/2020;0.2
BA563L100MA2;31/5/2020;0.2
LAN349A;1/6/2020;0.2
LBC339C;1/6/2020;0.2
LBH097B;27/5/2020;0.2
LBI022U;29/5/2020;0.2
LBT047Y;1/6/2020;0.2
LEE042B;31/5/2020;0.2
LMN023Z;1/6/2020;0.2
LPC004C;31/5/2020;0.2
LRE016C;31/5/2020;0.2
LRN028C;1/6/2020;0.2
LRN057X;31/5/2020;0.2
LSR067B;31/5/2020;0.2
LSR089A;1/6/2020;0.2
LTC006A;1/6/2020;0.2
LTE301A;31/5/2020;0.2
LVN008B;31/5/2020;0.2
LWC029A;30/5/2020;0.2
LWS020A;1/6/2020;0.2
LXC054B;1/6/2020;0.2
LXC122C;27/5/2020;0.2
LXC125A;31/5/2020;0.2
LXC126D;1/6/2020;0.2
LXC160B;30/5/2020;0.2
LXC323C;1/6/2020;0.2
LXN012C;1/6/2020;0.2
LXN092C;1/6/2020;0.2
LXW017A;1/6/2020;0.2
LXW018B;29/5/2020;0.2
LXW025C;1/6/2020;0.2
LXW097C;1/6/2020;0.2
LXW318B;1/6/2020;0.2
LYE001B;27/5/2020;0.2
MBB044O;31/5/2020;0.2
MBI013A;29/5/2020;0.2
MGC002A;31/5/2020;0.2
MGN016A;31/5/2020;0.2
MMN100A;1/6/2020;0.2
MQS310O;31/5/2020;0.2
MRN031A;1/6/2020;0.2
MSS022C;30/5/2020;0.2
MSW314C;1/6/2020;0.2
MUE025B;1/6/2020;0.2
MUE076B;1/6/2020;0.2
MXE058B;1/6/2020;0.2
NAN003C;1/6/2020;0.2
NGN016A;1/6/2020;0.2
NQS012A;31/5/2020;0.2
NRN055B;29/5/2020;0.2
NWW326A;1/6/2020;0.2
OQS002A;29/5/2020;0.2
OQS004B;31/5/2020;0.2
SF158L100ME2;29/5/2020;0.2
BA442L100MB2;1/6/2020;0.2
BA520L100MA2;31/5/2020;0.2
LAC006B;31/5/2020;0.2
LAC034A;30/5/2020;0.2
LAW307A;30/5/2020;0.2
LEE049A;1/6/2020;0.2
LJS017B;31/5/2020;0.2
